github.com/slackhq/nebula/cert,https://github.com/slackhq/nebula/blob/v1.10.3/LICENSE,MIT
github.com/smallstep/certificates,https://github.com/smallstep/certificates/blob/v0.30.2/LICENSE,Apache-2.0
github.com/smallstep/cli-utils,https://github.com/smallstep/cli-utils/blob/v0.12.2/LICENSE,Apache-2.0
github.com/smallstep/cli-utils/pkg/blackfriday,https://github.com/smallstep/cli-utils/blob/v0.12.2/pkg/blackfriday/LICENSE.txt,BSD-2-Clause
github.com/smallstep/linkedca,https://github.com/smallstep/linkedca/blob/v0.25.0/LICENSE,Apache-2.0
github.com/smallstep/nosql,https://github.com/smallstep/nosql/blob/v0.8.0/LICENSE,Apache-2.0
github.com/smallstep/pkcs7,https://github.com/smallstep/pkcs7/blob/v0.2.1/LICENSE,MIT
github.com/smallstep/scep,https://github.com/smallstep/scep/blob/a25cabb69492/LICENSE,MIT
github.com/smallstep/truststore,https://github.com/smallstep/truststore/blob/v0.13.0/LICENSE,Apache-2.0
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.7.0/LICENSE,MIT
github.com/spf13/cobra,https://github.com/spf13/cobra/blob/v1.10.2/LICENSE.txt,Apache-2.0
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.10/LICENSE,BSD-3-Clause
github.com/tailscale/tscert,https://github.com/tailscale/tscert/blob/aea342f6d747/LICENSE,BSD-3-Clause
github.com/urfave/cli,https://github.com/urfave/cli/blob/v1.22.17/LICENSE,MIT
github.com/zeebo/blake3,https://github.com/zeebo/blake3/blob/v0.2.4/LICENSE,CC0-1.0
go.etcd.io/bbolt,https://github.com/etcd-io/bbolt/blob/v1.4.3/LICENSE,MIT
go.opentelemetry.io/auto/sdk,https://github.com/open-telemetry/opentelemetry-go-instrumentation/blob/sdk/v1.2.1/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.68.0/bridges/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.68.0/bridges/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.68.0/exporters/autoexport/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.68.0/exporters/autoexport/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.68.0/instrumentation/net/http/otelhttp/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.68.0/instrumentation/net/http/otelhttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.43.0/LICENSE,Apache-2.0
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.43.0/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.19.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.19.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.19.0/exporters/otlp/otlplog/otlploghttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.19.0/exporters/otlp/otlplog/otlploghttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetricgrpc/v1.43.0/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetricgrpc/v1.43.0/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.43.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.43.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/v1.43.0/exporters/otlp/otlptrace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/v1.43.0/exporters/otlp/otlptrace/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracegrpc/v1.43.0/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracegrpc/v1.43.0/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.43.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.43.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/prometheus/v0.65.0/exporters/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/prometheus/v0.65.0/exporters/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdoutlog,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutlog/v0.19.0/exporters/stdout/stdoutlog/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdoutlog,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutlog/v0.19.0/exporters/stdout/stdoutlog/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdoutmetric,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutmetric/v1.43.0/exporters/stdout/stdoutmetric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdoutmetric,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutmetric/v1.43.0/exporters/stdout/stdoutmetric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdouttrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdouttrace/v1.43.0/exporters/stdout/stdouttrace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/stdout/stdouttrace,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdouttrace/v1.43.0/exporters/stdout/stdouttrace/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/log,https://github.com/open-telemetry/opentelemetry-go/blob/log/v0.19.0/log/LICENSE,Apache-2.0
go.opentelemetry.io/otel/log,https://github.com/open-telemetry/opentelemetry-go/blob/log/v0.19.0/log/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.43.0/metric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.43.0/metric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/sdk,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.43.0/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.43.0/sdk/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/sdk/log,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/log/v0.19.0/sdk/log/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk/log,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/log/v0.19.0/sdk/log/LICENSE,BSD-3-Clause
